"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59000586","127.05650874","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59006216","127.0571686","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59005504","127.05710568","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59004971","127.05704426","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59003134","127.05681732","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59018103","127.06031732","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59031321","127.06206741","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59019465","127.06048434","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59021572","127.06078607","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59023754","127.06110225","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59014642","127.05977003","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59012388","127.05956331","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59009478","127.05935283","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59010191","127.05940002","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59010844","127.05944646","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59012921","127.05961199","PIS02","미배정미점유"
"171900","훈련원공원주차장(시)","중구 을지로5가 40-3","NW","노외 주차장","1","시간제 주차장","02-2290-6382","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","878","2","2019-08-10 09:40:20","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:31:55","N","무료","N","무료","180000","","400","5","","","0","0","0","0","","37.56740014","127.00352062","PIS02","미배정미점유"
"172215","화양동 공영(구)","광진구 화양동 63-2","NW","노외 주차장","1","시간제 주차장","","0","미연계중","44","0","","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:31:16","N","무료","N","무료","80000","","150","5","150","5","0","0","0","0","","37.54530284","127.07121883","PIS02","미배정미점유"
"172282","회기동 공영주차장(구)","동대문구 회기동 1-1","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2247-9664~6","0","미연계중","100","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2019-06-10 09:34:29","N","무료","N","무료","","","1000","60","0","0","0","0","0","0","10000","37.59208429","127.0554514","PIS02","미배정미점유"
"172962","화곡7-1 주택가공영주차장(구)","강서구 화곡동 370-63","NW","노외 주차장","1","시간제 주차장","02-2699-8671","0","미연계중","86","0","","Y","유료","N","야간 미개방","1000","1900","0000","0000","0000","0000","2019-06-10 09:35:06","Y","유료","Y","유료","50000","","50","5","50","5","0","0","0","0","2000","37.53601946","126.83916655","PIS02","미배정미점유"
"173018","화곡본-2 주택가공영주차장(구)","강서구 화곡동 46-127","NW","노외 주차장","1","시간제 주차장","02-2607-1570","0","미연계중","100","0","","Y","유료","N","야간 미개방","1000","1900","0000","0000","0000","0000","2019-06-10 09:32:43","Y","유료","Y","유료","50000","","50","5","50","5","0","0","0","0","2000","37.54432744","126.8484532","PIS02","미배정미점유"
"173019","화곡본-1 주택가공영주차장(구)","강서구 화곡동 56-127","NW","노외 주차장","1","시간제 주차장","02-2065-8751","0","미연계중","99","0","","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2019-06-10 09:32:44","Y","유료","Y","유료","50000","","50","5","50","5","0","0","0","0","2000","37.53975106","126.84979428","PIS02","미배정미점유"
"173020","화곡8-2 주택가공영주차장(구)","강서구 화곡동 410-4","NW","노외 주차장","1","시간제 주차장","02-2607-1571","0","미연계중","84","0","","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2019-06-10 09:32:44","Y","유료","Y","유료","50000","","50","5","50","5","0","0","0","0","2000","37.53771095","126.85036083","PIS02","미배정미점유"
"173091","효봉공영주차장(구)","금천구 시흥동 3-129","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","69","0","2019-07-18 10:14:37","Y","유료","N","야간 미개방","0830","1900","0830","1900","0830","1900","2019-06-10 09:34:16","N","무료","N","무료","0","","65","5","65","5","0","0","0","0","","37.46077721","126.91096477","PIS02","미배정미점유"
"173261","흑석빗물펌프장공영주차장(구)","동작구 흑석동 105-0","NW","노외 주차장","1","시간제 주차장","","0","미연계중","45","0","","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:33:39","N","무료","N","무료","120000","","190","5","190","5","0","0","0","0","35000","37.50858008","126.96297589","PIS02","미배정미점유"
